Year,Incident Date,Incident Type,Track,Inv Location,Racing Type Description,Division,Weather Conditions,Horse,Trainer,Jockey Driver,Incident Description,Death or Injury
2019,11/27/2019,EQUINE DEATH,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,56,CLEAR THE RAMP,GARY J. SCIACCA,JOSE L. ORTIZ,Clear The Ramp Tr: G Sciacca Jockey: Jose Ortiz (Jock Change) Pulled up by 7/16 pole and vanned off.  Injury to RF leg necessitated euthanasia.,Euthanasia
2019,11/27/2019,EQUINE DEATH,Finger Lakes Gaming & Racetrack,3/8 pole,Racing,Thoroughbred,,Giant Sandy,RALPH D'ALESSANDRO,OSCAR D. GOMEZ,Giant Sandy  -   Trn: Ralph D'Alessandro  -  sustained injury near 3/8 pole while racing -  vanned off - euthanized due to poor prognosis  - Investigation continued,Euthanasia
2019,11/29/2019,EQUINE DEATH,Belmont Park (NYRA),Belmont,Other,Thoroughbred,n/a,SWEET TIMING,JAMES J. TONER,,SWEET TIMING (Tr James Toner) stall bound since 10/12/19 due to pelvic injury  developed fever and pleuropneumonia. Euthanized due to poor prognosis.,
2019,11/30/2019,RACING INJURY,Saratoga Gaming & Raceway,1/4 Pole,Racing,Harness,Clear,Six Before Seven,EVAN J. HOAGLAND,EVAN J. HOAGLAND,Six  Before Seven - tr. Evan Hoagland - DNF pulled up injuring left rear suspensory ligament.,Injury
2019,12/06/2019,EQUINE DEATH,Belmont Park (NYRA),,Training,Thoroughbred,Clear  mild temperatures,GIO GAME (KY),MARK E. CASSE,AMY L. MULLEN,GIO GAME (KY)  Tr: Mark Casse;  Ex. Rider: Amy Mullen; broke from the gate while training at Belmont Park T.T. and appeared to have a cardiovascular collapse. Necropsy ordered; Exercise Rider not injured.,Equine Death
2019,12/06/2019,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,48,BELLAMY BIGS,EDMUND D. DAVIS,HECTOR R. DIAZ JR,BELLAMY BIGS  racehose with Tr: Edmund Davis; Jockey: Hector R. Diaz  Jr; at the beginning of race 3 took a bad step; fell and lost the rider.,
2019,12/09/2019,EQUINE DEATH,Belmont Park (NYRA),Belmont Training Track,Training,Thoroughbred,46,Dino Three O Nine,ROB J. ATRAS,BRAULIO FERNANDEZ,DINO THREE O NINE (Tr.Rob Atras) sustained injury to RF leg while training on Belmont Training Track  injury prognosis  necessitated euthanasia.,Euthanasia
2019,12/12/2019,FALL OF RIDER,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,Clear  cool  dry,First Forever,RAINDRANAUTH (RANDI) PERSAUD,ERIC CANCEL,FIRST FOREVER  Tr: Randi Persaud; Jockey: Eric Cancel  in the 6th race at Aqueduct Racetrack  horse lost rider at 5/16 pole  after clipping the heels of #12 horse.,
2019,12/12/2019,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Before Race,Racing,Harness,Cloudy,Happy Heart,MELISSA A. BECKWITH,MARK D. BECKWITH,Happy Heart - tr. Melissa Beckwith - scratched lame before race,Lameness
2019,12/14/2019,EQUINE DEATH,Yonkers Raceway,Yonkers Raceway,Racing,Harness,,Bright Diamond N,,,Bright Diamond -Tr. Jennifer Bongiorno- fell over near 3/4 pole and subsequently died on racetrack.,Equine Death
2019,12/15/2019,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Before Race,Racing,Harness,Cloudy,East to Cincy,JODY B. WEIDMAN,BRIAN M. CROSS,East to Cincy - tr. Jody Weidman - scratched lame during warm up,Lameness
2019,12/15/2019,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Race Finish,Racing,Harness,Cloudy,Labadee As,JOSEPH J. CIUFFETELLI,JORDAN J. DERUE,Labadee As - tr. Joseph Ciuffetelli - stepped on right front heel during finish of Race 10,Injury
2019,12/16/2019,EQUINE DEATH,Belmont Park (NYRA),,Training,Thoroughbred,37,Riot Worthy,ORLANDO J. NODA,,RIOT WORTHY ( Tr. Orlando Noda) sustained RH leg injury while galloping on the Belmont training track.  Radiographs revealed the extent of injury necessitated euthanasia.,Euthanasia
2019,12/16/2019,STEWARDS/VETS LIST,Monticello Raceway & Mighty M Gaming,3/4 pole,Racing,Harness,Cold-overcast,Unimpeachable,HEIDI C. GAROFALO,GREGORY MERTON,Unimpeachable Tr. Heidi Garofalo Stopped racing around 3/4 pole  returned to paddock. DNF-must qualify,Steward's List
2019,12/20/2019,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,dry  clear and cold,Rucksack,RAYMOND G. HANDAL,DYLAN DAVIS,RUCKSACK (KY); Tr; Raymond Handal; Jockey: Dylan Davis  gave way after crossing the wire and was vanned off the track in the horse ambulance.,
2019,12/20/2019,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,dry clear and cold,Allured,ORLANDO J. NODA,JOSE LEZCANO,ALLURED (KY); Tr: Orlando Noda; Jockey: Jose Lezcano pulled up after the 1/16 pole aand vanned off the track in the horse ambulance. Investigation initiated.,Injury
2019,12/21/2019,EQUINE DEATH,Belmont Park (NYRA),,Other,Thoroughbred,dry  clear and cold,I SWEAR I'LL BEHAVE (FL),ROBERT P. KLESARIS,,I SWEAR I'LL BEHAVE (FL) racehorse; Tr: Robert Klesaris; suffered a RF suspensory injury approx 1 to 2 months ago and developed supporting limb laminitis in the LR. Declining condition over last 4 days and euthanized by D. Galvin. Investigation initiated.,Equine Death
2019,03/23/2019,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,,Gongheifatchoy,EDUARDO E. JONES,TALBERT HOWELL,GINGER AND JINGLE (Tr:  John Toscano;  J:  Manuel Franco) flipped in the gate  and kicked GONGHEIFATCHOY (Tr:  Eduardo Jones; J: Talbert Howell).  Both were scratched.  Jockeys appeared to be uninjured  investigation to follow.,
2019,12/28/2019,FALL OF RIDER,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,52,puttheglassdown,JEREMIAH C. ENGLEHART,JUNIOR R. ALVARADO,Puttheglassdown Tr: JC Englehart Jockey Junior Alvarado unseated at the starting gate after horse broke in an awkward manner.,
2019,12/29/2019,EQUINE DEATH,Belmont Park (NYRA),Belmont Park,Other,Thoroughbred,44,SOLAR FIRE,,,SOLAR FIRE  racehorse; Tr: John Toscano  Jr.;  on 12/29/2019 at Belmont Park  2 yo colt  sustained a R Elbow injury in his stall. The racehorse was examined by veterinarian and euthanized due to extent of injury. Investigation initiated.,Euthanasia
2019,12/30/2019,FALL OF RIDER,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,Sloppy Rain,Mucho Sunshine,LOLITA SHIVMANGAL,JULIO A. CORREA ALAMO,Mucho Sunshine (Tr: L Shivmangal Jockey: Julio Correa) Jockey dismounted horse at the start of the 3 race when horse jumped over rail.,Accident
2020,01/03/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont,Other,Thoroughbred,clear 51,Yorkiepoo Princess,EDWARD R. BARKER,,Yorkiepoo Princess (TR: E Barker)  6 year old developed severe laminitis after surgery approximately 5 weeks ago.Horse Euthanizied.,Euthanasia
2020,01/05/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Other,Thoroughbred,Windy  clear and mild.,Bad Sueno,AMBER R. COBB,REYLUIS A. GUTIERREZ,BAD SUENO(Tr: A. Cobb; Jockey: Reyluis Gutierrez) in the 5th race at Aqueduct on 1/5/20  was vanned off the track after crossing the wire.,
2020,01/06/2020,BREAKDOWN,Monticello Raceway & Mighty M Gaming,1/4 pole,Racing,Harness,Snow flurries / cold,Electrofire,JENNIFER L. JUDE,JOHN J. KOKINOS,Electrofire-broke down in the 7th race  DNF-sustained injury to right front pastern  ambulanced back to barn.,Injury
2020,01/09/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),Post Parade,Other,Thoroughbred,,Traveling,RODOLFO (RUDY) RODRIGUEZ,REYLUIS A. GUTIERREZ,During the Post Parade on track Horse Traveling unseated rider Reylu Gutierrez-No injury to horse or rider,
2020,01/17/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),Aqueduct Racetrack,Racing,Thoroughbred,Cold and Windy,Beach Front,JEREMIAH C. ENGLEHART,JORGE A. VARGAS JR,Beach FRONT (NY); Tr: Jeremiah Englehart; Jockey Jorge Vargas  stumbled at the start  unseating the rider; apprehender by outrider and walked off the track. Investigation initiated.,
2020,01/17/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,,Big Cyn,JAMES T. RYERSON,JOEY R. MARTINEZ,Tr: James T Ryerson  Horse: Big Cyn Unseated Jockey Joey Martinez at start of race.,
2020,01/20/2020,EQUINE DEATH,Aqueduct Racetrack (NYRA),Aqueduct 1/4 pole,Racing,Thoroughbred,32,Dark N Cloudy,DOMENICK L. SCHETTINO,HECTOR R. DIAZ JR,Horse Dark N Cloudy-Tr. Schettino- broke down by the 1/4 pole during the running of the 6th race and was euthanized on track. Jockey Hector Diaz Jr was transported to jamaica Hospital.,Euthanasia
2020,01/20/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont training track,Training,Thoroughbred,,Jewel Can Disco,RODOLFO (RUDY) RODRIGUEZ,HECTOR R. DIAZ JR,Horse Jewel Can Disco-Tr. R. Rodriguez- sustained an injury while breezing at Belmont Training track was ambulanced to barn and radiographed and euthanized.,Equine Death
2020,01/22/2020,RACING INCIDENT,Monticello Raceway & Mighty M Gaming,1/2 pole,Racing,Harness,clear/cold/fast,Zone Blitz,BRUCE A. ALDRICH JR,KYLE W. DIBENEDETTO,Zone Blitz fell momentarily after bumping wheel of bike in 8th race,
2020,01/24/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,clear sky; mild temps,SPECTRE BOND,MARK E. CASSE,KENDRICK CARMOUCHE,Racehorse  SPECTRE BOND; Tr: Mark Casse; Jockey: Kendrick Carmouche  lost action at the 3/8 pole  was pulled up in the 3rd race on Friday  1/24/20  and vanned off the track.,
2020,01/25/2020,EQUINE DEATH,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,,Quizzical Cajun,JASON SERVIS,JOSE LEZCANO,Quizzical Cajun Tr: Jason Servis  Jockey: Jose Lezcano Pulled Horse at the 1/2 Pole Horse Vanned off then Euthanized .,Euthanasia
2020,01/26/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,48,FIFTY EIGHT O G,DYLAN M. CLARKE,ANDRE S. WORRIE,Racehorse FIFTY EIGHT O G (FL); Tr: Dylan Clarke; Jockey Andre Worrie  in the 3rd race got pulled up after the wire and was subsequently vanned off in the horse ambulance. Investigation initiated.,
2020,01/30/2020,EQUINE DEATH,Belmont Park (NYRA),,Training,Thoroughbred,37,RAISE UP 17,LEO O'BRIEN,KEITH L. O'BRIEN,Racehorse RAISE UP 17; Tr; Leo O'Brien; Rider: Keith O'Brien  while training at Belmont Park on the morning of 1/30/20 sustained an injury to LH cannon bone necessitating euthanasia.,Euthanasia
2020,01/30/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,clear and mild temps,WILD WEEKEND,JASON SERVIS,JUNIOR R. ALVARADO,Racehorse WILD WEEKEND; Tr: Jason Servis; Jockey: Junior Alvarado; on 1/30/20 in race 2 at Aqueduct Racetrack  stumbled at the start and lost its rider; completed the course; was apprehended by  outrider; walked off the track.,
2020,01/30/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,clear and mild,PLEBE,BRUCE N. LEVINE,ERIC CANCEL,Racehorse PLEBE  Tr: Bruce Levine; Jockey: Eric Cancel; on 1/30/20 in race 1  got clipped from behind by another losing his rider; apprehended by outride and walked off the track under his own power.,
2020,01/30/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,Clear and mild,TRY'N SMART'N UP,PAUL W. BARROW,JOSE LEZCANO,Racehorse TRY'N SMART'N UP (NY); Tr: Paul Barrow; Jockey: Jose Lezcano in the 1st race at Aqueduct Racetrack  lost its rider after appearing to clip the heels of PLEBE and was walked off the track under his own power.,
2020,02/08/2020,EQUINE DEATH,Belmont Park (NYRA),,Other,Thoroughbred,Clear  windy,A FREUD OF MAMA,MIKE J. MAKER,ADELWUIN CHAVEZ,A FREUD OF MAMA  racehorse with Tr: Michael M. Maker; passed away after Post-Op complications at Ruffian Hospital related to injury sustained on Belmont T.T. on 1/24/20. Investigation initiated.,Equine Death
2020,02/14/2020,FALL OF RIDER,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,Clear,Tipazo,MITCHELL E. FRIEDMAN,ERIC CANCEL,Tipazo Tr: M E Friedman Jockey  E Cancel 9 Th Race Threw rider E Cancel,
2020,02/14/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,,Curlin Road,RODOLFO (RUDY) RODRIGUEZ,JORGE A. VARGAS JR,CURLIN ROAD (KY)  racehorse; Tr: Rudy Rodriguez; Jockey: Jorge Vargas Jr; at Aqueduct Racetrack  race 2  was pulled up after crossing the wire and was vanned off the track.,
2020,02/15/2020,RACING INCIDENT,Buffalo Raceway,BR - Top of stretch,Racing,Harness,Cloudy 34 deg,MACH STOCKN BARREL,MARIA E. RICE,,H: Inspector Murdoch - D: David McNeight III - T: Riley Asher Stalbaum - D: McNeight III Unseated at top of stretch,Injury
2020,02/16/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,,GONGHEIFATCHOY (NY),PETER A. CHIN,LUIS E. CARDENAS,GONGHEIFATCHOY (NY)  racehorse; Tr: Peter A. Chin; Jockey: Luis Cardenas was vanned off the track after crossing the wire.,
2020,02/17/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),After the wire,Racing,Thoroughbred,,Accabonac Harbor,CHRISTOPHER J. ENGLEHART,DYLAN DAVIS,Horse Accabonac Harbor-Trainer C. Englehart- vanned off the track after the 7th race.,
2020,02/17/2020,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Harness Track,Racing,Harness,Clear - 37 degrees,Sugar Crisp,TRACY L. TARANTINO,LARRY D. STALBAUM,Sugar Crisp - Tr. Tracy Tarantino - Irregular heartbeat (possible A-fib),
2020,02/19/2020,RACING INJURY,Buffalo Raceway,Buffalo Raceway - 1st turn,Racing,Harness,Cloudy 25 deg,Tina's War,PATRICK G. SHEPHERD,ANDREW (DREW) C. MONTI,H: Tina's War - D: Drew Monti - Tr: Patrick Shepard - Race 7 -4 - H:Tina's War broke prior to first turn - walked off track,Injury
2020,02/20/2020,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Harness Track,Racing,Harness,Clear - 27 degrees,Hazels Dream,JOHN G. MONGEON JR,BRIAN M. CROSS,Hazels Dream - Tr. John Mongeon - Possible lameness,
2020,02/21/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,36,DA ALPHA,JOSEPH G. PARKER,GARY G. RICHARDS,DA ALPHA  racehorse  TR: Joseph Parker; Jockey: Gary Richards  acted unruly at gate  unseating rider; and scratched by veterinarians in the 1st race at Aqueduct Racetrack.,
2020,02/21/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,cold and clear,Somethingtotellyou,CHRISTOPHE M. CLEMENT,JUNIOR R. ALVARADO,SOMETHINGTOTELLYOU  racehorse  TR: Christopher Clement; Jockey: Junior Alvarado  in the 5th race  Aqueduct Racetrack  came under a protective hold near the 3/8 pole; pulled up and vanned off the track in horse ambulance. Investigation initiated.,
2020,02/22/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),Aqueduct Paddock,Other,Thoroughbred,,Takeoff,GARY C. CONTESSA,HEMAN K. HARKIE,TAKEOFF( Tr: Peter Tournas) Jockey: Herman Harkie; after finishing the 5th race horse was vanned off from the paddock area.,
2020,02/29/2020,EQUINE DEATH,Aqueduct Racetrack (NYRA),Aqueduct,Racing,Thoroughbred,37,Montauk Memories,GREGORY J. DIPRIMA,REYLUIS A. GUTIERREZ,Montauk Memories Tr: Gregory Diprima Jockey: Reylu Gutierrez  after the end of the 6th race horse was vanned off.  Subsequent examination revealed RH leg injury necessitating euthanasia.,
2020,03/02/2020,STEWARDS/VETS LIST,Monticello Raceway & Mighty M Gaming,backstretch,Racing,Harness,Clear/warm 40,Grays Slick,CHRIS R. MCCRACKEN,CHRIS R. MCCRACKEN,Grays Slick-DNF- Stopped pacing in the backstretch  returned to paddock.,
2020,03/03/2020,FALL OF RIDER,Monticello Raceway & Mighty M Gaming,back(training)track,Training,Harness,overcast 50 degrees,Fiery Lustre N,RONALD V. LANGLEY,RONALD V. LANGLEY,Trn. Ron Langley thrown from jogging bike exiting the training (back) track.,
2020,03/04/2020,ACCIDENT - TAGGED SULKY,Saratoga Gaming & Raceway,Start of Race,Racing,Harness,Windy,Guide Master,JOHN J. DUGGAN,BRUCE L. MATTISON,Horses 4 (Guide Master) DNF and 5 (Spider Dragon) locked wheels at start of race causing driver Bruce Mattison to fall off bike,Accident
2020,03/06/2020,RACING INJURY,Aqueduct Racetrack (NYRA),,Unknown,Thoroughbred,clear and mild,LUCKY E (NY),EDUARDO E. JONES,DALTON F. BROWN,LUCKY E  racehorse  Tr: Eduardo Jones; Jockey: Dalton Brown; fell at the 3/16 pole; threw rider; was apprehended by the outride after crossing the wire.,
2020,03/08/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,clear; mild,PLEBE,BRUCE N. LEVINE,MICHAEL J. LUZZI,PLEBE  racehorse  Tr: Bruce Levine; Jockey: Michael Luzzi  was scratched after unseating the rider at the gate area before race. Investigation initiated.,
2020,03/09/2020,EQUINE DEATH,Belmont Park (NYRA),in stall,Other,Thoroughbred,warm 65,Krugerrand,LEAH A. GYARMATI,,H- KRUGERRAND (Tr. L. Gyarmarti) found to have severe laminitis LH  euthanized due to poor prognosis.,Euthanasia
2020,03/12/2020,STEWARDS/VETS LIST,Saratoga Gaming & Raceway,Before Race,Racing,Harness,Cloudy,Dw'sblissfulthinkn,MELISSA A. BECKWITH,MARK D. BECKWITH,Dw'sblissfulthinkn - tr. Melissa Beckwith - scratched lame in left rear hoof during warm up,Lameness
2020,03/15/2020,RACING INCIDENT,Aqueduct Racetrack (NYRA),,Racing,Thoroughbred,54,Scoreswhenhewants,BRAD H. COX,KENDRICK CARMOUCHE,Horse Scoreswhenhewants was pulled up during the running of the seventh race and vanned off track.,
2020,03/22/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Training Track,Training,Thoroughbred,44,Starting Point,MERTKAN KANTARMACI,,H-STARTING POINT (Tr. M. Kantarmaci) sustained RF leg injury while galloping out after breezing on Belmont Training Track. Subsequent radiographs revealed necessity for euthanasia. Investigation initiated.,Euthanasia
2020,04/01/2020,EQUINE DEATH,Belmont Park (NYRA),,Other,Thoroughbred,56,Peter's Project,JEFFREY S. ENGLEHART,,H-PETER'S PROJECT (Tr. J Englehart) diagnosed with colic  worsened throughout day  necessitating euthanasia.,Euthanasia
2020,04/17/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont TT,Training,Thoroughbred,50,Pals Invader,LINDA L. RICE,OSCAR D. GOMEZ,H-Pals Invader sustained leg injury at the 7/8 pole while galloping out after breezing  with subsequent examination confirming necessity for euthanasia.,Euthanasia
2020,04/23/2020,EQUINE DEATH,Belmont Park (NYRA),,Other,Thoroughbred,,Appealing Briefs,ROB J. ATRAS,,H- Appealing Briefs (Tr Rob Atras)  6yo gelding last raced at Gulfstream  euthanized due to poor prognosis of LH cellulitis.,Euthanasia
2020,05/04/2020,EQUINE DEATH,Belmont Park (NYRA),,Other,Thoroughbred,70,O'Bushido,GARY C. CONTESSA,,O'Bushido (Tr. Gary Contessa) found deceased in stall in morning  after having been treated for Thrombophlebitis previous week.,Equine Death
2020,05/06/2020,EQUINE DEATH,Belmont Park (NYRA),,Training,Thoroughbred,55,Call Paul,ROB J. ATRAS,PEDRO MORALES,H-Call Paul (Tr. Rob Atras) sustained injury to LH leg while breezing on Belmont Training track  necessitating euthanasia.,Euthanasia
2020,05/18/2020,EQUINE DEATH,Belmont Park (NYRA),Ruffian Hospital,Other,Thoroughbred,72,Schiller's Lit,CHARLTON A. BAKER,,H-SCHILLER'S LIT (Tr.Charlton Baker) acutely lame after exercise 5/18/20 to diagnose lameness  sent to Ruffian hospital 5/21/20  where injury prognosis necessitated euthanasia.,Euthanasia
2020,05/21/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Main,Training,Thoroughbred,sunny  65,Lil Morning Star,KIM A. LAUDATI,KIM A. LAUDATI,H- LIL MORNING STAR (Tr. Kim Laudati) sustained injury to left front leg  ambulanced to barn  where vet examination revealed necessity for euthanasia. Investigation initiated.,Euthanasia
2020,05/25/2020,EQUINE DEATH,Belmont Park (NYRA),"Elmont, NY",Other,Thoroughbred,65,Shock Therapy,CHARLTON A. BAKER,,H- SHOCK THERAPY (Tr. Charlton Baker)  at Ruffian clinic being treated for pleuropneumonia and laminitis  subsequently euthanized due to poor prognosis.,Euthanasia
2020,05/28/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Training track,Training,Thoroughbred,70,Bluegrass Jamboree,CHARLTON A. BAKER,CELSO J. VILLA,H-BLUEGRASS JAMBOREE (Tr. Charlton Baker) sustained a cardiovascular collapse at the wire after galloping  expired on track.,
2020,05/31/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Main,Training,Thoroughbred,70,Brahe,EDWARD J. DELAURO,LUIS H. PEREIRA,H-BRAHE (Tr. Edward DeLauro)  4 yo gelding  sustained injuries to both front legs while breezing on main track  necessitating euthanasia on track. Investigation initiated.,Euthanasia
2020,05/31/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Main,Training,Thoroughbred,70,Truck Salesman,DOUG F. O'NEILL,,H- TRUCK SALESMAN (Tr.Doug O'Neill)  4yo gelding  sustained LF leg injury while breezing  euthanized on track. Investigation initiated.,Euthanasia
2020,05/31/2020,EQUINE DEATH,Belmont Park (NYRA),Belmont Training Track,Training,Thoroughbred,70,Abraxan,OSCAR S. BARRERA III,,H-ABRAXAN (Tr. Gary Sciacca)  4yo filly  pulled up at 1/8 pole  rider off  and ambulanced to barn. Subsequent examination revealed leg injury necessitating euthanasia.,Euthanasia
